🕘️更新时间,#genre#
新野综合,http://172.50.0.2:7777/hls/7ae2ef4fd80ccfaf2fc81ba9.m3u8
新安新闻综合,http://172.50.0.2:7777/hls/4518528997995929630.m3u8
嵩县综合新闻,http://172.50.0.2:7777/hls/-1887778107152097376.m3u8
偃师新闻,http://172.50.0.2:7777/hls/-3893124176287296249.m3u8

☘️广东频道,#genre#
广东体育,http://172.50.0.2:7777/hls/a9f137f803d8d8e4738239d9.m3u8
广东体育,http://172.50.0.2:7777/hls/c2833e3d73234348480fa1ae.m3u8
广东卫视,http://172.50.0.2:7777/hls/-3648280484792501823.m3u8

☘️浙江频道,#genre#
浙江钱江都市,http://172.50.0.2:7777/hls/330d66c0df49b296217700ae.m3u8
浙江钱江都市,http://172.50.0.2:7777/hls/305590a590cc6d3c03e9205d.m3u8
浙江经济生活,http://172.50.0.2:7777/hls/d94d67ed7fe458175851c449.m3u8
浙江新闻,http://172.50.0.2:7777/hls/1c1db82cc9b54a3f492d74f1.m3u8
浙江少儿,http://172.50.0.2:7777/hls/eae9ff9b1057ce920da67bc8.m3u8
浙江国际,http://172.50.0.2:7777/hls/30dbb1d71ee1fb2c87d58900.m3u8
浙江国际,http://172.50.0.2:7777/hls/5a6575484ace81b7b08a5dff.m3u8
嘉兴新闻综合,http://172.50.0.2:7777/hls/e23ded5d4d1fb545ac541b34.m3u8
浙江民生休闲,http://172.50.0.2:7777/hls/ff2d98b8071e2fe0d68445f2.m3u8
浙江民生休闲,http://172.50.0.2:7777/hls/98e236c50f041de293984040.m3u8
浙江教科影视,http://172.50.0.2:7777/hls/cc4b11af041dbbd2fe38071f.m3u8
龙游新闻综合,http://172.50.0.2:7777/hls/23455592504437195f4533fb.m3u8
青田电视台,http://172.50.0.2:7777/hls/8f8fdf6060b7da3ad0f1cea6.m3u8
象山综合,http://172.50.0.2:7777/hls/f41cf7f6b8545d94042e79ee.m3u8
象山综合,http://172.50.0.2:7777/hls/39eb7ff33639ab4a991490df.m3u8
萧山新闻综合,http://172.50.0.2:7777/hls/f70d6cc9a0a6f2858381f9ec.m3u8
苍南新闻综合,http://172.50.0.2:7777/hls/5459a68959912de5a6779d2a.m3u8
缙云综合,http://172.50.0.2:7777/hls/9b697459c24fb2434cbd437d.m3u8
绍兴文化影视,http://172.50.0.2:7777/hls/-6070805216936787492.m3u8
洞头综合,http://172.50.0.2:7777/hls/25c390eb8dcf940401a0e816.m3u8
洞头综合,http://172.50.0.2:7777/hls/83c1d8dbe99f7d4a7058aba9.m3u8
武义新闻综合,http://172.50.0.2:7777/hls/82d8ee1fc80c86fd4657dcbe.m3u8
武义新闻综合,http://172.50.0.2:7777/hls/cfe61e7fe561bef9ef199449.m3u8
松阳综合,http://172.50.0.2:7777/hls/5a132c99b425a7051d737d0f.m3u8
开化国家公园,http://172.50.0.2:7777/hls/8d17a05e3b4f303d27ad754c.m3u8
开化国家公园,http://172.50.0.2:7777/hls/e64e167e53633b8f7c7fdc71.m3u8
庆元综合,http://172.50.0.2:7777/hls/5fbdd1cc9914bdbce6882aaf.m3u8
庆元新闻综合,http://172.50.0.2:7777/hls/84f33fc800c5c2f85b7c1e27.m3u8
平湖民生休闲,http://172.50.0.2:7777/hls/85a79f85da5d9f826d27fe27.m3u8
平湖民生休闲,http://172.50.0.2:7777/hls/a9ce1b80dab5ab566a399fd4.m3u8
平湖新闻综合,http://172.50.0.2:7777/hls/e99f63232d0ad652cf0fb24d.m3u8
嵊泗综合,http://172.50.0.2:7777/hls/2d035a13c61fdcb9564c1775.m3u8
嵊泗综合,http://172.50.0.2:7777/hls/4d986ffd6052f3e6f7c91ec4.m3u8
嵊州新闻综合,http://172.50.0.2:7777/hls/04ac71d0faef60bab0a72c82.m3u8
兰溪新闻综合,http://172.50.0.2:7777/hls/03f212e2cc9d21e5bd3f6c03.m3u8
余杭综合,http://172.50.0.2:7777/hls/3b05525498a99722e1573b75.m3u8

☘️北京频道,#genre#

☘️上海频道,#genre#
动漫秀场,http://172.50.0.2:7777/hls/2009fb92dbc0f8385c647dc7.m3u8
第一财经,http://172.50.0.2:7777/hls/39b4d7843e9db80e5ff5f1ec.m3u8

☘️重庆频道,#genre#

☘️江苏频道,#genre#
南京教科,http://172.50.0.2:7777/hls/4f24d7f3a94b4d19b8ea8d35.m3u8
南京新闻综合,http://172.50.0.2:7777/hls/6bc24c5c21f80a3ffc8ef26e.m3u8
新沂新闻,http://172.50.0.2:7777/hls/df5ddf69eb8166fbd76dbd29.m3u8
新沂生活,http://172.50.0.2:7777/hls/b10f4e74295f0652878a7536.m3u8
无锡娱乐,http://172.50.0.2:7777/hls/990ad86af2bed048c55b1e4d.m3u8
无锡娱乐,http://172.50.0.2:7777/hls/009a7bfa36798318cbd976d1.m3u8
无锡娱乐,http://172.50.0.2:7777/hls/b446e9c6c924cca86bfe8081.m3u8
无锡娱乐,http://172.50.0.2:7777/hls/03882c04ede3aa292ca47b42.m3u8
无锡娱乐,http://172.50.0.2:7777/hls/453d5e0cf7f705226aa203f1.m3u8
无锡新闻综合,http://172.50.0.2:7777/hls/2f14839658bdc258b0c4d821.m3u8
无锡新闻综合,http://172.50.0.2:7777/hls/b002f15e77276195a8977d3e.m3u8
无锡新闻综合,http://172.50.0.2:7777/hls/ef03b63430ace4424e7146e3.m3u8
无锡新闻综合,http://172.50.0.2:7777/hls/1892dc1a44fa63983aa1db4b.m3u8
无锡生活,http://172.50.0.2:7777/hls/21e9c60a88d7b530bea409b6.m3u8
无锡生活,http://172.50.0.2:7777/hls/fd45911ef7d753a6c1a5f664.m3u8
无锡生活,http://172.50.0.2:7777/hls/8d53f171cf66c2502853b50c.m3u8
无锡经济,http://172.50.0.2:7777/hls/84ee71df397763ab514c5398.m3u8
无锡经济,http://172.50.0.2:7777/hls/ab17073349c14b81845168ea.m3u8
无锡经济,http://172.50.0.2:7777/hls/bcd9b321aeae69c5b61680b8.m3u8
无锡都市资讯,http://172.50.0.2:7777/hls/833212d2fea0e6343305c01f.m3u8
无锡都市资讯,http://172.50.0.2:7777/hls/2fa155103e2960d3fb5cdf37.m3u8
无锡都市资讯,http://172.50.0.2:7777/hls/6233a884c69c968b12d2bdcb.m3u8
无锡都市资讯,http://172.50.0.2:7777/hls/19c27c5dc3f867d27f16a467.m3u8
江宁新闻,http://172.50.0.2:7777/hls/-5945987436911152287.m3u8
沭阳综合,http://172.50.0.2:7777/hls/-8391541996173419886.m3u8
泗洪新闻综合,http://172.50.0.2:7777/hls/0165c0432f3f1357ed394a96.m3u8
淮阴综合,http://172.50.0.2:7777/hls/-6426908157598388042.m3u8
苏州新闻综合,http://172.50.0.2:7777/hls/6950714019046430670.m3u8
靖江新闻综合,http://172.50.0.2:7777/hls/2512661545456544173.m3u8

☘️辽宁频道,#genre#
辽宁都市,http://172.50.0.2:7777/hls/7308754298860545748.m3u8

☘️湖南频道,#genre#
湖南电影,http://172.50.0.2:7777/hls/-2085765659403148496.m3u8
湖南国际,http://172.50.0.2:7777/hls/2085934156325728066.m3u8
长沙新闻综合,http://172.50.0.2:7777/hls/673590219474091155.m3u8

☘️湖北频道,#genre#
湖北经视,http://172.50.0.2:7777/hls/-5459400499933472562.m3u8
武汉一台新闻综合,http://172.50.0.2:7777/hls/-8973562148009842241.m3u8
荆门新闻综合,http://172.50.0.2:7777/hls/1d92029db87699b820d92035.m3u8
荆门新闻综合,http://172.50.0.2:7777/hls/1054cee399ae7799916adaee.m3u8

☘️广西频道,#genre#
南宁都市生活,http://172.50.0.2:7777/hls/4997689e32bd9675a5d509b8.m3u8
灌阳新闻综合,http://172.50.0.2:7777/hls/0cd51d31693790c194f5ab8a.m3u8
广西国际,http://172.50.0.2:7777/hls/dd75328f45eb3540b4cef415.m3u8

☘️天津频道,#genre#

☘️四川频道,#genre#
广安公共,http://172.50.0.2:7777/hls/05b14666b8b2d0e9918dd24a.m3u8
旺苍新闻综合,http://172.50.0.2:7777/hls/66206ae84e7cc9ea050fe5c2.m3u8
松潘新闻综合,http://172.50.0.2:7777/hls/30a5ba2516eacf23804127a8.m3u8
松潘新闻综合,http://172.50.0.2:7777/hls/5f7216e73659ba7a3565a854.m3u8
汉源综合,http://172.50.0.2:7777/hls/-9183889847438502495.m3u8
汶川新闻综合,http://172.50.0.2:7777/hls/7a7fb21057ee1fcc28d05cc5.m3u8
汶川新闻综合,http://172.50.0.2:7777/hls/4e0513ed4b35a455476025db.m3u8
沐川综合,http://172.50.0.2:7777/hls/c4b74c8c6fdf57da1eaf7058.m3u8
泸县新闻综合,http://172.50.0.2:7777/hls/b2ba3957d064adb3321af509.m3u8
泸县新闻综合,http://172.50.0.2:7777/hls/5ac9a379c95c649ab95f4808.m3u8
营山电视台,http://172.50.0.2:7777/hls/40b3c1972f9bb6cdd323ca13.m3u8

☘️陕西频道,#genre#
陕西公共,http://172.50.0.2:7777/hls/025caa1b7873824b41590304.m3u8

☘️福建频道,#genre#
三明新闻综合,http://172.50.0.2:7777/hls/70eb70d56e032f142a564a37.m3u8
云霄综合,http://172.50.0.2:7777/hls/ffd4b0fc35b3a2551d496afd.m3u8
云霄综合,http://172.50.0.2:7777/hls/c908ba79b01f8249f8b746ba.m3u8
福州少儿,http://172.50.0.2:7777/hls/f141abf3ee5fefda563c7b93.m3u8
福州生活,http://172.50.0.2:7777/hls/ccc6a97a15411fa5020b0afd.m3u8

☘️海南频道,#genre#
海南新闻,http://172.50.0.2:7777/hls/2430f090e3962a7bdb3313c8.m3u8

☘️河北频道,#genre#
邯郸科技教育,http://172.50.0.2:7777/hls/871f649c2a0d8769044d9d86.m3u8
邯郸公共,http://172.50.0.2:7777/hls/d35c94b9dc04cb8d503a4c11.m3u8
邯郸新闻,http://172.50.0.2:7777/hls/f2c73eafc45ffbecc3c6bea3.m3u8
邢台综合,http://172.50.0.2:7777/hls/00fbe68c5c5651ed14d56d21.m3u8
邢台综合,http://172.50.0.2:7777/hls/70ac5d594a417704b19151ff.m3u8
滦平新闻,http://172.50.0.2:7777/hls/a5222f70d0408083d7703226.m3u8
河北农民,http://172.50.0.2:7777/hls/23c8e4cf4683291481cbdf7b.m3u8
昌黎综合,http://172.50.0.2:7777/hls/5d0ce959c8460fc5b26a8cdf.m3u8
任丘综合,http://172.50.0.2:7777/hls/f02f6c6053d4d2b00aad484f.m3u8
兴隆综合,http://172.50.0.2:7777/hls/7befb80f5bcb813c256d3840.m3u8
平泉综合,http://172.50.0.2:7777/hls/9dc78f9c5c846e8e92c958a1.m3u8
清河经济综艺,http://172.50.0.2:7777/hls/67cb5d2aa0c8309d8e92a657.m3u8

☘️贵州频道,#genre#
安顺新闻,http://172.50.0.2:7777/hls/586683776024960856.m3u8

☘️甘肃频道,#genre#

☘️新疆频道,#genre#

☘️山东频道,#genre#
山东生活,http://172.50.0.2:7777/hls/3597948811729833984.m3u8

☘️山西频道,#genre#
古县综合,http://172.50.0.2:7777/hls/1739524cb4afde723b4fdfda.m3u8
定襄综合,http://172.50.0.2:7777/hls/d2014cad1f645748d909ddc6.m3u8
平遥新闻综合,http://172.50.0.2:7777/hls/47986f85a142241d01194e82.m3u8
怀仁综合,http://172.50.0.2:7777/hls/fa22073805dd49672ec2859e.m3u8
怀仁综合,http://172.50.0.2:7777/hls/da92433585bbe38b7d40bfb9.m3u8
武乡新闻综合,http://172.50.0.2:7777/hls/fc49015c3e275ac52e38e26d.m3u8
汾西综合,http://172.50.0.2:7777/hls/902c5ab406e4332e61f256d8.m3u8
阳曲综合,http://172.50.0.2:7777/hls/94254c8766151d23524b90ca.m3u8

☘️安徽频道,#genre#
黄山新闻综合,http://172.50.0.2:7777/hls/a6f092301fe3f4646c152a74.m3u8
黄山公共生活,http://172.50.0.2:7777/hls/41c4febe92255a6e8e50d314.m3u8
铜陵新闻综合,http://172.50.0.2:7777/hls/9671128b7d267f6f15315571.m3u8
祁门综合,http://172.50.0.2:7777/hls/8192844d44a9cac00f150f7a.m3u8
宿州新闻综合,http://172.50.0.2:7777/hls/68737d89041501649c855e52.m3u8
六安新闻综合,http://172.50.0.2:7777/hls/9172328043315416663.m3u8
六安公共,http://172.50.0.2:7777/hls/3eb383b04ad4aab0e5e69873.m3u8
亳州农村,http://172.50.0.2:7777/hls/56052b020e01f09e68855721.m3u8

☘️宁夏频道,#genre#
宁夏经济,http://172.50.0.2:7777/hls/7376513662120899376.m3u8

☘️吉林频道,#genre#
长白朝语,http://172.50.0.2:7777/hls/2223a57632e8710a756483b7.m3u8

☘️内蒙古频道,#genre#

☘️云南频道,#genre#

☘️青海频道,#genre#
安多卫视,http://172.50.0.2:7777/hls/d179dc3db0dd0f077de8d080.m3u8
西宁新闻综合,http://172.50.0.2:7777/hls/152148a1bb5e3ef775ddb3d5.m3u8
西宁生活服务,http://172.50.0.2:7777/hls/-7455509636101228670.m3u8

☘️黑龙江频道,#genre#
黑龙江文体,http://172.50.0.2:7777/hls/6233e9f179bdee27e2340293.m3u8
黑龙江都市,http://172.50.0.2:7777/hls/90f376cf92b82f889ca7d27f.m3u8
黑龙江少儿,http://172.50.0.2:7777/hls/-576860764124592406.m3u8
黑龙江新闻,http://172.50.0.2:7777/hls/8375178881398853312.m3u8

💝iHOT,#genre#

🐝NewTV,#genre#
NewTV超级体育,http://172.50.0.2:7777/hls/-5608327442789883818.m3u8
NewTV海外剧场,http://172.50.0.2:7777/hls/-685066270806037404.m3u8
NewTV精品体育,http://172.50.0.2:7777/hls/1171874754102838443.m3u8
NewTV军旅剧场,http://172.50.0.2:7777/hls/-5283622387381055104.m3u8
NewTV中国功夫,http://172.50.0.2:7777/hls/-3505118453158498976.m3u8

💝PPTV&SiTV,#genre#
SiTV动漫秀场,http://172.50.0.2:7777/hls/-5029008358644980657.m3u8

📹斗鱼轮播,#genre#
邵氏影院,http://172.50.0.2:7777/hls/40d17c5156ce65608bcef8dd.m3u8
刀刀影院,http://172.50.0.2:7777/hls/25b6650c1c2ffd51e7bfefa7.m3u8
华语影视,http://172.50.0.2:7777/hls/5d7eed64a7a2912e4cfe1d41.m3u8
热门港剧,http://172.50.0.2:7777/hls/0b29841854ee5234f052f4ca.m3u8
万合出品,http://172.50.0.2:7777/hls/4553abd038e2f7e22d5b9c54.m3u8
贝爷求生,http://172.50.0.2:7777/hls/936abf15f960746af3ab3455.m3u8

💝虎牙埋堆堆,#genre#
埋堆堆10,http://172.50.0.2:7777/hls/4d38bab08a1d751c89608de2.m3u8
埋堆堆11,http://172.50.0.2:7777/hls/a7b772d4d2a6b07951bfd3cc.m3u8
埋堆堆12,http://172.50.0.2:7777/hls/79ea546b7be2537b16fe96bc.m3u8
埋堆堆13,http://172.50.0.2:7777/hls/c5cf411166bd879a32cac5f2.m3u8
埋堆堆14,http://172.50.0.2:7777/hls/188875038647c8eb4253c560.m3u8
埋堆堆15,http://172.50.0.2:7777/hls/2d6c8e6f4add8258e801aa22.m3u8
埋堆堆16,http://172.50.0.2:7777/hls/96ab903303f46c21e5424a3f.m3u8
埋堆堆17,http://172.50.0.2:7777/hls/89b08e6114c8bb423da70659.m3u8
埋堆堆18,http://172.50.0.2:7777/hls/3f261a7fa7c110afa431a9ae.m3u8
埋堆堆19,http://172.50.0.2:7777/hls/11345ebad015ed8b4b7ede15.m3u8
埋堆堆20,http://172.50.0.2:7777/hls/f7b11efb1bce52d7b101bf8a.m3u8
埋堆堆21,http://172.50.0.2:7777/hls/36461bf03c56e6913524d748.m3u8
埋堆堆22,http://172.50.0.2:7777/hls/5ef358fcfa18fad467a16130.m3u8
埋堆堆23,http://172.50.0.2:7777/hls/53c005c731752c98cd5db801.m3u8
埋堆堆24,http://172.50.0.2:7777/hls/e8e2e4ac15e3f6ec1c05bd6a.m3u8
埋堆堆25,http://172.50.0.2:7777/hls/7d98de8c02cc87ce2bf1f827.m3u8
埋堆堆26,http://172.50.0.2:7777/hls/5a252b4b3ad69d2f0d33121a.m3u8

🪲虎牙轮播,#genre#
许冠英,http://172.50.0.2:7777/hls/f32f7ffb4f920bb86941a22e.m3u8
甄子丹,http://172.50.0.2:7777/hls/033cabc33a87fb985e6a4e5b.m3u8
电影_贺岁,http://172.50.0.2:7777/hls/21c5df38c7106fe552fb48f6.m3u8
电影_玄幻,http://172.50.0.2:7777/hls/d1cd23d3632d18121e5119b4.m3u8
电影_谍战,http://172.50.0.2:7777/hls/a37ff402e0291de39d4e7bbb.m3u8
电影_战争,http://172.50.0.2:7777/hls/737fe9183f2dcabb2479641a.m3u8
电影_喜剧,http://172.50.0.2:7777/hls/d234b58d651064a0b9d5e5d8.m3u8
电影_国产,http://172.50.0.2:7777/hls/67f7e9e7193e862d64c6de09.m3u8
电影_周星星,http://172.50.0.2:7777/hls/ec3f958cebfd03ce4b3f009f.m3u8
电影_梁家辉,http://172.50.0.2:7777/hls/239375eae97044aa84cd569a.m3u8
电影_斯坦森,http://172.50.0.2:7777/hls/c99bbca956f06c2e3ca0c8e4.m3u8
电影_八点档,http://172.50.0.2:7777/hls/941066b16d8c9f4e2cd8c311.m3u8
电影_蜘蛛侠,http://172.50.0.2:7777/hls/153c88acaba078cf63e5ad6c.m3u8
电影_贺岁片,http://172.50.0.2:7777/hls/d7a1e8dedd438530c3461a09.m3u8
电影_功夫片,http://172.50.0.2:7777/hls/b9156375d0629286d527c0ea.m3u8
电影_黑帮片,http://172.50.0.2:7777/hls/-4147990584037190178.m3u8
电影_灾难片,http://172.50.0.2:7777/hls/6273dd1a949f3b4d044b8788.m3u8
电影_谍战片,http://172.50.0.2:7777/hls/51a4e876253ad54502fa2805.m3u8
电影_战争片,http://172.50.0.2:7777/hls/2a1e76bc4628010fb6f68521.m3u8
电影_犯罪片,http://172.50.0.2:7777/hls/c9a370f3e13ec377278279be.m3u8
电影_古装片,http://172.50.0.2:7777/hls/260e50da8d0b46a2f7747b89.m3u8
电影_高分动作,http://172.50.0.2:7777/hls/2c803f97a1b1440c3f6b7460.m3u8
电影_动作电影,http://172.50.0.2:7777/hls/68054f535df54eacc7058447.m3u8
电影_搞笑喜剧,http://172.50.0.2:7777/hls/e9a0014d3bc4651ec22082e4.m3u8
电影_喜剧专场,http://172.50.0.2:7777/hls/2400806683388102266.m3u8
电影_欢笑影院,http://172.50.0.2:7777/hls/db2700b9457478d5b90b746b.m3u8
电影_不挤影院,http://172.50.0.2:7777/hls/c441755e028f7503f4be34ab.m3u8
电影_国产悬疑,http://172.50.0.2:7777/hls/93b952a2e6fb6de9f50a155d.m3u8
电影_快意江湖,http://172.50.0.2:7777/hls/711c77a61de77e3680f9ffd4.m3u8
电影_黑帮斗争,http://172.50.0.2:7777/hls/cdad0f79f6350165aaa9f4fd.m3u8
电影_嫣然影厅,http://172.50.0.2:7777/hls/0eafe8445c0e9254e832109b.m3u8
电影_经典港片,http://172.50.0.2:7777/hls/474d7f82c9f78e3c94a9c2fa.m3u8
电影_镖行天下,http://172.50.0.2:7777/hls/6ee6a0da648a06487e075524.m3u8
电影_高能反转,http://172.50.0.2:7777/hls/4bd32be1ed582860b4bb60e2.m3u8
电影_喜乐影院,http://172.50.0.2:7777/hls/431db536cc40aca5fdc5289e.m3u8
电影_英叔,http://172.50.0.2:7777/hls/bbab8eeb5e9f15c4afe0b7d0.m3u8
电影_发哥,http://172.50.0.2:7777/hls/-5742714277386867035.m3u8
电影_成龙,http://172.50.0.2:7777/hls/90f2a99f08f3fbc8f8b8f0dd.m3u8
电影_王晶,http://172.50.0.2:7777/hls/3ad49a2feb9c3bef9915be0a.m3u8
电影_沈腾,http://172.50.0.2:7777/hls/304140ef4f5f7275e51ac21f.m3u8
电影_黄渤,http://172.50.0.2:7777/hls/23b89bbb5df35c9f8d1c154e.m3u8
电影_强森,http://172.50.0.2:7777/hls/713d15f0ea8d54dd187c984e.m3u8
电影_漫威,http://172.50.0.2:7777/hls/bca62c8f4a02f8b7893fe23b.m3u8
电影_宇宙,http://172.50.0.2:7777/hls/8c2c287c0f429db163c4304a.m3u8
电影_怪兽,http://172.50.0.2:7777/hls/07a48a842565ad4d06b31f33.m3u8
电影_武侠,http://172.50.0.2:7777/hls/65c2e4eb2c806ce6695cfcf3.m3u8
电影_警匪,http://172.50.0.2:7777/hls/0a05feedc4e011df6728707b.m3u8
电影_罪犯,http://172.50.0.2:7777/hls/8b99c3d2cc849102905b8651.m3u8
电影_枪战,http://172.50.0.2:7777/hls/4f6faf9dea89549f09d56751.m3u8
电影_海盗,http://172.50.0.2:7777/hls/19a2e2e9f41bd2db2336ff3c.m3u8
电影_推荐,http://172.50.0.2:7777/hls/cac00833dd33aaebd78e062c.m3u8
电影_救援,http://172.50.0.2:7777/hls/e7189da48a0418a7314ec279.m3u8
电影_热血,http://172.50.0.2:7777/hls/4aaacdd93e03f01689d3657a.m3u8
电影_盗墓,http://172.50.0.2:7777/hls/e34811f824ca4254a950ff0a.m3u8
电影_港片,http://172.50.0.2:7777/hls/83baf0da24f9a499023be115.m3u8
电影_李连杰,http://172.50.0.2:7777/hls/46ac364e14df80c05e4dd80a.m3u8
电影_洪金宝,http://172.50.0.2:7777/hls/a3a8c2ee1dd2bd1565be1aa0.m3u8
电影_刘德华,http://172.50.0.2:7777/hls/676334f0e72c2794e1342c83.m3u8

🎬电影频道,#genre#
CHC动作电影,http://172.50.0.2:7777/hls/8782208488862406465.m3u8
CHC高清电影,http://172.50.0.2:7777/hls/-8452690345174153349.m3u8
靖天戏剧,http://172.50.0.2:7777/hls/a6454db541a92ae1cde694b9.m3u8
东森洋片,http://172.50.0.2:7777/hls/e0c608ef5ae9c238a21f2f7e.m3u8

🪁动画频道,#genre#
动漫秀场,http://172.50.0.2:7777/hls/-5029008358644980657.m3u8
优漫卡通,http://172.50.0.2:7777/hls/8335239217690032609.m3u8
浙江少儿,http://172.50.0.2:7777/hls/-2357022123089722928.m3u8
七龙珠,http://172.50.0.2:7777/hls/63e8bfdfff6ad1fea4148161.m3u8
火影忍者,http://172.50.0.2:7777/hls/2c13b1f4a84d0f4d62c411b1.m3u8
海绵宝宝,http://172.50.0.2:7777/hls/945a3df1c539d2cc26c76b4d.m3u8
中华小当家,http://172.50.0.2:7777/hls/07e748ec17674eaf69385304.m3u8
经典动漫,http://172.50.0.2:7777/hls/efbdf825c1f7e2a662c3a746.m3u8
蜡笔小新,http://172.50.0.2:7777/hls/6131000660635897737.m3u8
漫画解说,http://172.50.0.2:7777/hls/20e9a7b4c6f9e1a05ba75990.m3u8

🏛经典剧场,#genre#
